Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
"predictive modelling of susceptibility to substance abuse, mortality and drug-drug interactions in opioid patients",10,12,2021,Frontiers in artificial intelligence,4,,2624-8212,Ramya,Vunikili,"Department of Computer Science, Courant Institute of Mathematical Sciences, New York University, New York, NY, United States.",Benjamin S,Glicksberg,"Bakar Computational Health Sciences Institute, University of California, San Francisco, San Francisco, CA, United States.",Kipp W,Johnson,"Institute for Next Generation Healthcare, Mount Sinai Health System, New York, NY, United States.",Joel T,Dudley,"Institute for Next Generation Healthcare, Mount Sinai Health System, New York, NY, United States.",Lakshminarayanan,Subramanian,"Department of Computer Science, Courant Institute of Mathematical Sciences, New York University, New York, NY, United States.",Khader,Shameer,"Department of Information Services, Center for Research Informatics and Innovation, Northwell Health, New York, NY, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quantification of bert diagnosis generalizability across medical specialties using semantic dataset distance,17,05,2021,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2021,,2153-4063,Mihir P,Khambete,"nference LLC, Cambridge, MA.",William,Su,"nference LLC, Cambridge, MA.",Juan C,Garcia,"nference LLC, Cambridge, MA.",Marcus A,Badgeley,"nference LLC, Cambridge, MA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prediction models for aki in icu: a comparative study,25,02,2021,International journal of general medicine,14,,1178-7074,Qing,Qian,"Hangzhou Normal University, Hangzhou, People's Republic of China.",Jinming,Wu,"Institute of Medical Information & Library, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, People's Republic of China.",Jiayang,Wang,"Institute of Medical Information & Library, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, People's Republic of China.",Haixia,Sun,"Institute of Medical Information & Library, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, People's Republic of China.",Lei,Yang,"Hangzhou Normal University, Hangzhou, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sentiment analysis based on the nursing notes on in-hospital 28-day mortality of sepsis patients utilizing the mimic-iii database,13,10,2021,Computational and mathematical methods in medicine,2021,,1748-6718,Qiaoyan,Gao,"Nursing Department, Weihai Central Hospital, Weihai, 264400 Shandong, China.",Dandan,Wang,"Nursing Department, Weihai Central Hospital, Weihai, 264400 Shandong, China.",Pingping,Sun,"Nursing Department, Weihai Central Hospital, Weihai, 264400 Shandong, China.",Xiaorong,Luan,"Nursing Department, Qilu Hospital of Shandong University, Jinan, 250012 Shandong, China.",Wenfeng,Wang,"School of Science, Shanghai Institute of Technology, Shanghai 201418, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
serum total bilirubin level is associated with hospital mortality rate in adult critically ill patients: a retrospective study,04,10,2021,Frontiers in medicine,8,,2296-858X,Zhou-Xin,Yang,"Department of Critical Care Medicine, Zhejiang Hospital, Hangzhou, China.",Xiao-Ling,Lv,"Department of Critical Care Medicine, Zhejiang Hospital, Hangzhou, China.",Jing,Yan,"Department of Critical Care Medicine, Zhejiang Hospital, Hangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a clinical prediction model to predict heparin treatment outcomes and provide dosage recommendations: development and validation study,20,05,2021,Journal of medical Internet research,23,5,1438-8871,Dongkai,Li,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Jianwei,Gao,"Digital Health China Technologies Co. Ltd., Beijing, China.",Na,Hong,"Digital Health China Technologies Co. Ltd., Beijing, China.",Hao,Wang,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Longxiang,Su,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Chun,Liu,"Digital Health China Technologies Co. Ltd., Beijing, China.",Jie,He,"Digital Health China Technologies Co. Ltd., Beijing, China.",Huizhen,Jiang,"Department of Information Center, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",Qiang,Wang,"Digital Health China Technologies Co. Ltd., Beijing, China.",Yun,Long,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Weiguo,Zhu,"Department of Information Center, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a retrospective cohort study on the association between red cell distribution width and all-cause mortality of patients with cholecystitis at icu admission,13,10,2021,Disease markers,2021,,1875-8630,Yihua,Dong,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Yu,Pan,"Department of Pharmacy, Wenzhou Hospital of Integrated Traditional Chinese and Western Medicine, Wenzhou, Zhejiang 325000, China.",Wei,Zhou,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Yanhuo,Xia,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Jingye,Pan,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship between 24-h venous blood glucose variation and mortality among patients with acute respiratory failure,08,04,2021,Scientific reports,11,1,2045-2322,Xiaoling,Zhang,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Jingjing,Zhang,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Jiamei,Li,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Ya,Gao,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Ruohan,Li,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Xuting,Jin,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Xiaochuang,Wang,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China.",Ye,Huang,"Department of Emergency Medicine, Xi Yuan Hospital, China Academy of Chinese Medical Sciences, Beijing, 100091, China. yellow_926@163.com.",Gang,Wang,"Department of Critical Care Medicine, The Second Affiliated Hospital, Xi'an Jiaotong University, Xi'an, 710004, Shaanxi, China. gang_wang@xjtu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect of spontaneous breathing on ventilator-free days in critically ill patients-an analysis of patients in a large observational cohort,XX,05,2021,Annals of translational medicine,9,9,2305-5839,Aline Mela Dos,Reis,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Thais Dias,Midega,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Rodrigo Octavio,Deliberato,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Alistair Ew,Johnson,"Laboratory for Computational Physiology, Institute for Medical Engineering & Science, MIT, Cambridge, MA, USA.",Lucas,Bulgarelli,"Big Data Analytics Group, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Thiago Domingos,Correa,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Leo Anthony,Celi,"Laboratory for Computational Physiology, Institute for Medical Engineering & Science, MIT, Cambridge, MA, USA.",Paolo,Pelosi,"IRCCS San Martino Policlinico Hospital, Genoa, Italy.",Marcelo,Gama De Abreu,"Pulmonary Engineering Group, Department of Anesthesiology and Intensive Care Medicine, University Hospital Carl Gustav Carus, Technical University Dresden, Dresden, Germany.",Marcus J,Schultz,"Department of Intensive Care & 'Laboratory of Experimental Intensive Care and Anesthesiology' (L·E·I·C·A), Academic Medical Center, Amsterdam, The Netherlands.",Ary,Serpa Neto,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of a nomogram to predict the mortality risk in elderly patients with arf,09,03,2021,PeerJ,9,,2167-8359,Junnan,Xu,"Department of Emergency Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Jie,Weng,"Department of General Practice, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Jingwen,Yang,"Department of Geriatric Medicine, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, China, China.",Xuan,Shi,"Department of Geriatric Medicine, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, China, China.",Ruonan,Hou,"Department of General Practice, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Xiaoming,Zhou,"Department of General Practice, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Zhiliang,Zhou,"Department of Emergency Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Zhiyi,Wang,"Department of General Practice, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China, China.",Chan,Chen,"Department of Geriatric Medicine, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, China, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survfit: doubly sparse rule learning for survival data,19,02,2021,Journal of biomedical informatics,117,,1532-0480,Ameer Hamza,Shakur,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: ahamza@uw.edu.",Shuai,Huang,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: shuaih@uw.edu.",Xiaoning,Qian,"Electrical and Computer Engineering, Texas A&M University, United States. Electronic address: xqian@tamu.edu.",Xiangyu,Chang,"School of Management, Xi'an Jiaotong University, China. Electronic address: xiangyuchang@xjtu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neural network predicts need for red blood cell transfusion for patients with acute gastrointestinal bleeding admitted to the intensive care unit,23,04,2021,Scientific reports,11,1,2045-2322,Dennis,Shung,"Yale School of Medicine, New Haven, CT, USA.",Jessie,Huang,"Department of Computer Science, Yale University, New Haven, CT, USA.",Egbert,Castro,"Computational Biology and Bioinformatics, Yale University, New Haven, CT, USA.",J Kenneth,Tay,"Stanford University, Palo Alto, CA, USA.",Michael,Simonov,"Yale School of Medicine, New Haven, CT, USA.",Loren,Laine,"Yale School of Medicine, New Haven, CT, USA.",Ramesh,Batra,"Yale School of Medicine, New Haven, CT, USA.",Smita,Krishnaswamy,"Department of Computer Science, Yale University, New Haven, CT, USA. smita.krishnaswamy@yale.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship between first 24-h mean body temperature and clinical outcomes of post-cardiac surgery patients,23,09,2021,Frontiers in cardiovascular medicine,8,,2297-055X,Fei,Xu,"Department of Anesthesiology, The Affiliated Hospital, School of Medicine, Chengdu Women's & Children's Central Hospital, UESTC, Chengdu, China.",Cheng,Zhang,"Department of Anesthesiology, The Affiliated Hospital, School of Medicine, Chengdu Women's & Children's Central Hospital, UESTC, Chengdu, China.",Chao,Liu,"Department of Anesthesiology, The Affiliated Hospital, School of Medicine, Chengdu Women's & Children's Central Hospital, UESTC, Chengdu, China.",Siwei,Bi,"West China of Medical School, Sichuan University, Chengdu, China.",Jun,Gu,"Department of Cardiovascular Surgery, West China Hospital, Sichuan University, Chengdu, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
differential effects of the blood pressure state on pulse rate variability and heart rate variability in critically ill patients,14,05,2021,NPJ digital medicine,4,1,2398-6352,Elisa,Mejía-Mejía,"Research Centre for Biomedical Engineering, City, University of London, London, United Kingdom. elisa.mejia-mejia@city.ac.uk.",James M,May,"Research Centre for Biomedical Engineering, City, University of London, London, United Kingdom.",Mohamed,Elgendi,"Rady Faculty of Health Sciences, University of Manitoba, Winnipeg, MB, Canada.",Panayiotis A,Kyriacou,"Research Centre for Biomedical Engineering, City, University of London, London, United Kingdom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
using explainable machine learning to improve intensive care unit alarm systems,27,10,2021,"Sensors (Basel, Switzerland)",21,21,1424-8220,José A,González-Nóvoa,"Cardiovascular Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), 36213 Vigo, Spain.",Laura,Busto,"Cardiovascular Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), 36213 Vigo, Spain.",Juan J,Rodríguez-Andina,"Department of Electronic Technology, University of Vigo, 36310 Vigo, Spain.",José,Fariña,"Department of Electronic Technology, University of Vigo, 36310 Vigo, Spain.",Marta,Segura,"Intensive Care Unit Department, Hospital Álvaro Cunqueiro (SERGAS), 36213 Vigo, Spain.",Vanesa,Gómez,"Intensive Care Unit Department, Hospital Álvaro Cunqueiro (SERGAS), 36213 Vigo, Spain.",Dolores,Vila,"Intensive Care Unit Department, Hospital Álvaro Cunqueiro (SERGAS), 36213 Vigo, Spain.",César,Veiga,"Cardiovascular Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), 36213 Vigo, Spain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
magec: using non-homogeneous ensemble consensus for predicting drivers in unexpected mechanical ventilation,17,05,2021,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2021,,2153-4063,Stefanos,Giampanis,"Anthem AI, Palo Alto, CA 94301.",Abhishaike,Mahajan,"Anthem AI, Palo Alto, CA 94301.",Theodore,Goldstein,"Anthem AI, Palo Alto, CA 94301.",Beau,Norgeot,"Anthem AI, Palo Alto, CA 94301.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect of hypoproteinemia on the mortality of sepsis patients in the icu: a retrospective cohort study,21,12,2021,Scientific reports,11,1,2045-2322,Jing,Hu,"Nanjing University of Traditional Chinese Medicine, Nanjing, Jiangsu, China.",Chenwei,Lv,"Nanjing University of Traditional Chinese Medicine, Nanjing, Jiangsu, China.",Xingxing,Hu,"Affiliated Hospital of Integrated Traditional Chinese and Western Medicine, Nanjing University of Chinese Medicine, Nanjing, China. huxingxing82@163.com.",Jiangyun,Liu,"Affiliated Hospital of Integrated Traditional Chinese and Western Medicine, Nanjing University of Chinese Medicine, Nanjing, China. 15335178972@189.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship between early serum sodium and potassium levels and aki severity and prognosis in oliguric aki patients,03,01,2021,International urology and nephrology,53,6,1573-2584,Dao-Nan,Chen,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China.",Jiang,Du,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China.",Yun,Xie,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China.",Ming,Li,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China.",Rui-Lan,Wang,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China.",Rui,Tian,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, Shanghai, 201620, China. rui_tian@yeah.net.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utilization of echocardiography after acute kidney injury was associated with improved outcomes in patients in intensive care unit,01,06,2021,International journal of general medicine,14,,1178-7074,Yugang,Hu,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Jia,Zhou,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Quan,Cao,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Hao,Wang,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Yuanting,Yang,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Ye,Xiong,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",Qing,Zhou,"Department of Ultrasound Imaging, Renmin Hospital of Wuhan University, Wuhan, 430061, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modeling multivariate clinical event time-series with recurrent temporal mechanisms,18,01,2021,Artificial intelligence in medicine,112,,1873-2860,Jeong Min,Lee,"Department of Computer Science, University of Pittsburgh, Pittsburgh, PA 15260, USA. Electronic address: jlee@cs.pitt.edu.",Milos,Hauskrecht,"Department of Computer Science, University of Pittsburgh, Pittsburgh, PA 15260, USA. Electronic address: milos@pitt.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inhaled beta2-agonists increase in-hospital mortality in icu patients with heart failure,17,09,2021,International heart journal,62,5,1349-3299,Zexiong,Li,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Yesheng,Ling,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Qian,Chen,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Bingyuan,Wu,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Long,Peng,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Xixiang,Tang,"VIP Medical Service Center, The Third Affiliated Hospital, Sun Yat-sen University.",Jinlai,Liu,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",Suhua,Li,"Department of Cardiovascular Medicine, The Third Affiliated Hospital, Sun Yat-sen University.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a visual analytic approach for the identification of icu patient subpopulations using icd diagnostic codes,06,04,2021,PeerJ. Computer science,7,,2376-5992,Daniel,Alcaide,"Department of Electrical Engineering (ESAT) STADIUS Center for Dynamical Systems, Signal Processing and Data Analytics, KU Leuven, Leuven, Belgium.",Jan,Aerts,"Department of Electrical Engineering (ESAT) STADIUS Center for Dynamical Systems, Signal Processing and Data Analytics, KU Leuven, Leuven, Belgium.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the value of lactate/albumin ratio for predicting the clinical outcomes of critically ill patients with heart failure,XX,01,2021,Annals of translational medicine,9,2,2305-5839,Wenqin,Guo,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",Lingyue,Zhao,"Department of Ambulatory Surgery, Huazhong University of Science and Technology Union Shenzhen Hospital, Shenzhen, China.",Hanjun,Zhao,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",Fanfang,Zeng,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",Changnong,Peng,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",Wenyu,Guo,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",Hongbing,Yan,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences Shenzhen, Shenzhen, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a novel model to label delirium in an intensive care unit from clinician actions,09,03,2021,BMC medical informatics and decision making,21,1,1472-6947,Caitlin E,Coombes,"College of Medicine, The Ohio State University, Columbus, OH, 43210, USA.",Kevin R,Coombes,"Department of Biomedical Informatics, The Ohio State University College of Medicine, 460 Medical Center Dr., 512 Institute of Behavioral Medicine Research, Columbus, OH, 43210, USA.",Naleef,Fareed,"Department of Biomedical Informatics, The Ohio State University College of Medicine, 460 Medical Center Dr., 512 Institute of Behavioral Medicine Research, Columbus, OH, 43210, USA. naleef.fareed@osumc.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an artificial neural networks model for early predicting in-hospital mortality in acute pancreatitis in mimic-iii,28,01,2021,BioMed research international,2021,,2314-6141,Ning,Ding,"Department of Emergency Medicine, The Second Xiangya Hospital, Emergency Medicine and Difficult Diseases Institute, Central South University, China.",Cuirong,Guo,"Department of Emergency Medicine, Changsha Central Hospital, University of South China, China.",Changluo,Li,"Department of Emergency Medicine, Changsha Central Hospital, University of South China, China.",Yang,Zhou,"Department of Emergency Medicine, The Second Xiangya Hospital, Emergency Medicine and Difficult Diseases Institute, Central South University, China.",Xiangping,Chai,"Department of Emergency Medicine, The Second Xiangya Hospital, Emergency Medicine and Difficult Diseases Institute, Central South University, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overweight is associated with better one-year survival in elderly patients after cardiac surgery: a retrospective analysis of the mimic-iii database,XX,02,2021,Journal of thoracic disease,13,2,2072-1439,Yiran,Zhang,"Department of Cardiovascular Surgery, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, China.",Qi,Zheng,"Department of Cardiovascular Surgery, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, China.",Xiaoyi,Dai,"Department of Cardiovascular Surgery, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, China.",Xingjie,Xu,"Department of Cardiovascular Surgery, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, China.",Liang,Ma,"Department of Cardiovascular Surgery, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
