Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
central venous pressure measurement is associated with improved outcomes in septic patients: an analysis of the mimic-iii database,14,07,2020,"Critical care (London, England)",24,1,1466-609X,Hui,Chen,"Department of Critical Care Medicine, The First Affiliated Hospital of Soochow University, Suzhou, 215000, Jiangsu, China.",Zhu,Zhu,"Department of General Surgery, The Affiliated Suzhou Science & Technology Town Hospital of Nanjing Medical University, Suzhou, 215000, Jiangsu, China.",Chenyan,Zhao,"Department of Critical Care Medicine, The First Affiliated Hospital of Soochow University, Suzhou, 215000, Jiangsu, China.",Yanxia,Guo,"Department of Critical Care Medicine, The First Affiliated Hospital of Soochow University, Suzhou, 215000, Jiangsu, China.",Dongyu,Chen,"Department of Intensive Care Medicine, Yancheng City No.1 People's Hospital, Yancheng, 224000, Jiangsu, China.",Yao,Wei,"Department of Critical Care Medicine, The First Affiliated Hospital of Soochow University, Suzhou, 215000, Jiangsu, China. dr_betty@126.com.",Jun,Jin,"Department of Critical Care Medicine, The First Affiliated Hospital of Soochow University, Suzhou, 215000, Jiangsu, China. jinjun0514@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between base excess and mortality in patients with congestive heart failure,11,12,2020,ESC heart failure,8,1,2055-5822,Wenqin,Guo,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences, Shenzhen, Shenzhen, China.",Changnong,Peng,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences, Shenzhen, Shenzhen, China.",Qiang,Liu,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences, Shenzhen, Shenzhen, China.",Lingyue,Zhao,"Department of Ambulatory Surgery, Shenzhen Nanshan District People's Hospital, Shenzhen, China.",Wenyu,Guo,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences, Shenzhen, Shenzhen, China.",Xiehui,Chen,"Department of Cardiology, Fuwai Hospital Chinese Academy of Medical Sciences, Shenzhen, Shenzhen, China.",Lang,Li,"Department of Cardiology, The First Affiliated Hospital of Guangxi Medical University, Nanning, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prediction of hypotension events with physiologic vital sign signatures in the intensive care unit,25,11,2020,"Critical care (London, England)",24,1,1466-609X,Joo Heung,Yoon,"Division of Pulmonary, Allergy, and Critical Care Medicine, School of Medicine, University of Pittsburgh, 200 Lothrop street, Pittsburgh, PA, 15213, USA. yoonjh@upmc.edu.",Vincent,Jeanselme,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA.",Artur,Dubrawski,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA.",Marilyn,Hravnak,"School of Nursing, University of Pittsburgh, Pittsburgh, PA, USA.",Michael R,Pinsky,"Department of Critical Care Medicine, School of Medicine, University of Pittsburgh, Pittsburgh, PA, USA.",Gilles,Clermont,"Department of Critical Care Medicine, School of Medicine, University of Pittsburgh, Pittsburgh, PA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a boosting inspired personalized threshold method for sepsis screening,23,01,2020,Journal of applied statistics,48,1,0266-4763,Chen,Feng,"School of Industrial & Systems Engineering, Georgia Tech, Atlanta, GA, USA.",Paul,Griffin,"Regenstrief Center for Healthcare Engineering, Purdue University, West Lafayette, IN, USA.",Shravan,Kethireddy,"Critical Care Medicine, Northeast Georgia Medical Center, Gainesville, GA, USA.",Yajun,Mei,"School of Industrial & Systems Engineering, Georgia Tech, Atlanta, GA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraction of information related to drug safety surveillance from electronic health record notes: joint modeling of entities and relations using knowledge-aware neural attentive models,10,07,2020,JMIR medical informatics,8,7,2291-9694,Bharath,Dandala,"IBM Research, Yorktown Heights, NY, United States.",Venkata,Joopudi,"IBM Research, Yorktown Heights, NY, United States.",Ching-Huei,Tsou,"IBM Research, Yorktown Heights, NY, United States.",Jennifer J,Liang,"IBM Research, Yorktown Heights, NY, United States.",Parthasarathy,Suryanarayanan,"IBM Research, Yorktown Heights, NY, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
composite cde: modeling composite relationships between common data elements for representing complex clinical data,03,07,2020,BMC medical informatics and decision making,20,1,1472-6947,Hye Hyeon,Kim,"Seoul National University Biomedical Informatics (SNUBI), Division of Biomedical Informatics, Seoul National University College of Medicine, Seoul, 03080, Republic of Korea.",Yu Rang,Park,"Department of Biomedical Systems Informatics, Yonsei University College of Medicine, Seoul, 03722, Republic of Korea.",Suehyun,Lee,"Department of Biomedical Informatics, College of Medicine, Konyang University, Daejeon, 35365, Republic of Korea.",Ju Han,Kim,"Seoul National University Biomedical Informatics (SNUBI), Division of Biomedical Informatics, Seoul National University College of Medicine, Seoul, 03080, Republic of Korea. juhan@snu.ac.kr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
federated learning on clinical benchmark data: performance assessment,26,10,2020,Journal of medical Internet research,22,10,1438-8871,Geun Hyeong,Lee,"Department of Digital Health, Samsung Advanced Institute for Health Sciences & Technology, Sungkyunkwan University, Seoul, Republic of Korea.",Soo-Yong,Shin,"Department of Digital Health, Samsung Advanced Institute for Health Sciences & Technology, Sungkyunkwan University, Seoul, Republic of Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outcomes for patients with sepsis following admission to the intensive care unit based on health insurance status: a study from the medical information mart for intensive care-iii (mimic-iii) database,16,09,2020,Medical science monitor : international medical journal of experimental and clinical research,26,,1643-3750,Ying,Zhou,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Di,Yang,"Department of Anesthesia, Sichuan Provincial People's Hospital, Chengdu, Sichuan, China (mainland).",Qiang,Fu,"Department of Anesthesia, Sichuan Provincial People's Hospital, Chengdu, Sichuan, China (mainland).",Tao,Chen,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Yong,Chen,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Chuandong,Zheng,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine learning predicts mortality in septic patients using only routinely available abg variables: a multi-centre evaluation,24,10,2020,International journal of medical informatics,145,,1872-8243,Bernhard,Wernly,"Department of Cardiology, Paracelsus Medical University of Salzburg, Austria; Division of Cardiology, Department of Medicine, Karolinska Institutet, Karolinska University Hospital, Stockholm, Sweden. Electronic address: bernhard@wernly.at.",Behrooz,Mamandipoor,"Fondazione Bruno Kessler Research Institute, Trento, Italy.",Philipp,Baldia,"University Hospital Düsseldorf, Heinrich-Heine-University Düsseldorf, Medical Faculty, Division of Cardiology, Pulmonology and Vascular Medicine, Germany.",Christian,Jung,"University Hospital Düsseldorf, Heinrich-Heine-University Düsseldorf, Medical Faculty, Division of Cardiology, Pulmonology and Vascular Medicine, Germany.",Venet,Osmani,"Fondazione Bruno Kessler Research Institute, Trento, Italy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prognostic role of ammonia in critical care patients without known hepatic disease,22,10,2020,Frontiers in medicine,7,,2296-858X,Lina,Zhao,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Joseph Harold,Walline,"Accident and Emergency Medicine Academic Unit, Prince of Wales Hospital, The Chinese University of Hong Kong, Hong Kong, China.",Yanxia,Gao,"Emergency Department, The First Affiliated Hospital of Zhengzhou University, Zhengzhou, China.",Xin,Lu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Shiyuan,Yu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Zengzheng,Ge,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Huadong,Zhu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Yi,Li,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a hybrid method of recurrent neural network and graph neural network for next-period prescription prediction,23,06,2020,International journal of machine learning and cybernetics,11,12,1868-808X,Sicen,Liu,"Department of Computer Science, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen, China.",Tao,Li,"Department of Computer Science, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen, China.",Haoyang,Ding,"Yidu Cloud (Beijing) Technology Co., Ltd, Beijing, China.",Buzhou,Tang,"Department of Computer Science, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen, China.",Xiaolong,Wang,"Department of Computer Science, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen, China.",Qingcai,Chen,"Department of Computer Science, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen, China.",Jun,Yan,"Yidu Cloud (Beijing) Technology Co., Ltd, Beijing, China.",Yi,Zhou,"Zhongshan School of Medicine, Sun Yat-Sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
identifying risk factors for pressure injury in adult critical care patients,01,05,2020,"American journal of critical care : an official publication, American Association of Critical-Care Nurses",29,3,1937-710X,Jill,Cox,"Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",Marilyn,Schallom,"Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",Christy,Jung,"Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting severe clinical events by learning about life-saving actions and outcomes using distant supervision,26,04,2020,Journal of biomedical informatics,107,,1532-0480,Dae Hyun,Lee,"Biomedical & Health Informatics, School of Medicine, University of Washington, Seattle, WA, USA. Electronic address: dhlee4@uw.edu.",Meliha,Yetisgen,"Biomedical & Health Informatics, School of Medicine, University of Washington, Seattle, WA, USA.",Lucy,Vanderwende,"Biomedical & Health Informatics, School of Medicine, University of Washington, Seattle, WA, USA.",Eric,Horvitz,"Biomedical & Health Informatics, School of Medicine, University of Washington, Seattle, WA, USA; Microsoft Research, Redmond, WA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-device reliability assessment and prediction of missing photoplethysmographic data using deep neural networks,31,12,2020,IEEE transactions on biomedical circuits and systems,14,6,1940-9990,Monalisa,Singha Roy,,Biplab,Roy,,Rajarshi,Gupta,,Kaushik,Das Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prediction of septic shock onset in icu by instantaneous monitoring of vital signs<sup>.</sup>,XX,07,2020,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2020,,2694-0604,Maximiliano,Mollura,,Stefano,Romano,,Giulio,Mantoan,,Li-Wei,Lehman,,Riccardo,Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the neutrophil percentage-to-albumin ratio is associated with all-cause mortality in critically ill patients with acute kidney injury,18,02,2020,BioMed research international,2020,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Diwen,Li,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red blood cell distribution width predicts long-term mortality in critically ill patients with acute kidney injury: a retrospective database study,12,03,2020,Scientific reports,10,1,2045-2322,Linpei,Jia,"Department of Nephrology, Xuanwu Hospital, Capital Medical University, Changchun Street 45#, 100053, Beijing, China. anny_069@163.com.",Shijun,Cui,"Department of Vascular Surgery, Xuanwu Hospital, Capital Medical University, Changchun Street 45#, 100053, Beijing, China.",Jingyan,Yang,"Central Hospital of Cangzhou, Xinhua Middle Street 201#, 061001, Cangzhou, Hebei Province, China.",Qiang,Jia,"Department of Nephrology, Xuanwu Hospital, Capital Medical University, Changchun Street 45#, 100053, Beijing, China.",Lixiao,Hao,"Department of Gerontology, Xuanwu Hospital, Capital Medical University, Changchun Street 45#, 100053, Beijing, China.",Rufu,Jia,"Central Hospital of Cangzhou, Xinhua Middle Street 201#, 061001, Cangzhou, Hebei Province, China. zxyy5688@126.com.",Hongliang,Zhang,"Department of Life Sciences, National Natural Science Foundation of China, Shuangqing Road 83#, 100085, Beijing, China. drzhl@hotmail.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association of red blood cell distribution width to platelet count ratio and 28-day mortality of patients with sepsis: a retrospective cohort study,19,10,2020,Therapeutics and clinical risk management,16,,1176-6336,Shanhui,Ge,"Department of Medical Intensive Care Unit, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong 510080, China; Institute of Pulmonary Diseases, Sun Yat-sen University, Guangzhou, Guangdong, People's Republic of China.",Shan,Lin,"Department of Medical Intensive Care Unit, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong 510080, China; Institute of Pulmonary Diseases, Sun Yat-sen University, Guangzhou, Guangdong, People's Republic of China.",Lishan,Zhang,"Department of Medical Intensive Care Unit, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong 510080, China; Institute of Pulmonary Diseases, Sun Yat-sen University, Guangzhou, Guangdong, People's Republic of China.",Mian,Zeng,"Department of Medical Intensive Care Unit, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong 510080, China; Institute of Pulmonary Diseases, Sun Yat-sen University, Guangzhou, Guangdong, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automated icd coding via unsupervised knowledge integration (unite),04,04,2020,International journal of medical informatics,139,,1872-8243,Aaron,Sonabend W,"Department of Biostatistics, Harvard T. H. Chan School of Public Health, Boston, MA, USA.",Winston,Cai,"Bronx Science, New York City, NY, USA.",Yuri,Ahuja,"Department of Biostatistics, Harvard T. H. Chan School of Public Health, Boston, MA, USA.",Ashwin,Ananthakrishnan,"Division of Gastroenterology, Massachusetts General Hospital and Harvard Medical School, USA.",Zongqi,Xia,"Department of Neurology and Biomedical Informatics, University of Pittsburgh, Pittsburgh, PA, USA.",Sheng,Yu,"Center for Statistical Science, Tsinghua University, Beijing, China; Department of Industrial Engineering, Tsinghua University, Beijing, China; Institute for Data Science, Tsinghua University, Beijing, China.",Chuan,Hong,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA. Electronic address: chuan_hong@hms.harvard.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admission oxygen saturation and all-cause in-hospital mortality in acute myocardial infarction patients: data from the mimic-iii database,XX,11,2020,Annals of translational medicine,8,21,2305-5839,Yue,Yu,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Jun,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Qing,Wang,"Department of Thoracic Surgery, Renji Hospital, Shanghai Jiaotong University School of Medicine, Shanghai, China.",Junnan,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Jie,Min,"Bethune International Peace Hospital, Shijiazhuang, China.",Suyu,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Pei,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Renhong,Huang,"Department of General Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Jian,Xiao,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Yufeng,Zhang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Zhinong,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting mortality in critically ill patients with diabetes using machine learning and clinical notes,30,12,2020,BMC medical informatics and decision making,20,Suppl 11,1472-6947,Jiancheng,Ye,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Liang,Yao,"Tencent, Shenzhen, China.",Jiahong,Shen,"Dept. of Materials Science and Engineering, Northwestern University, Evanston, IL, USA.",Rethavathi,Janarthanam,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Yuan,Luo,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA. yuan.luo@northwestern.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
identifying subpopulations of septic patients: a temporal data-driven approach,19,12,2020,Computers in biology and medicine,130,,1879-0534,Anis,Sharafoddini,"School of Public Health and Health Systems, University of Waterloo, 200 University Ave. West, Waterloo, ON, N2L 3G1, Canada. Electronic address: asharafoddini@uwaterloo.ca.",Joel A,Dubin,"School of Public Health and Health Systems, University of Waterloo, 200 University Ave. West, Waterloo, ON, N2L 3G1, Canada; Department of Statistics and Actuarial Science, University of Waterloo, 200 University Ave. West, Waterloo, ON, N2L 3G1, Canada. Electronic address: jdubin@uwaterloo.ca.",Joon,Lee,"Department of Community Health Sciences, Cumming School of Medicine, University of Calgary, 3280 Hospital Dr NW, Calgary, AB, T2N 4Z6, Canada; Department of Cardiac Sciences, Cumming School of Medicine, University of Calgary, 3280 Hospital Dr NW, Calgary, AB, T2N 4Z6, Canada. Electronic address: joonwu.lee@ucalgary.ca.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting mortality in critical care patients with fungemia using structured and unstructured data,XX,07,2020,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2020,,2694-0604,Sally L,Baxter,,Adam R,Klie,,Bharanidharan Radha,Saseendrakumar,,Gordon Y,Ye,,Michael,Hogarth,,Shamim,Nemati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficacy and safety of corticosteroids for septic shock in immunocompromised patients: a cohort study from mimic,04,02,2020,The American journal of emergency medicine,42,,1532-8171,Xin,Lu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China.",Xue,Wang,"Key Laboratory of Endocrinology of National Health Commission, Department of Endocrinology, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing 100730, China.",Yanxia,Gao,"Emergency Department, The First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, China.",Shiyuan,Yu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China.",Lina,Zhao,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China.",Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou 310020, China.",Huadong,Zhu,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China.",Yi,Li,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing 100730, China. Electronic address: billliyi@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold-stratified cross-validation for unbiased and privacy-preserving federated learning,01,08,2020,Journal of the American Medical Informatics Association : JAMIA,27,8,1527-974X,Romain,Bey,"Centre of Research in Epidemiology and Statistics (CRESS), Université de Paris, French Institute of Health and Medical Research (INSERM), National Institute of Agricultural Research (INRA), Paris, France.",Romain,Goussault,"CIC 1413, Center for Research in Cancerology and Immunology Nantes-Angers (CRCINA), Dermatology Department, Centre Hospitalier Universitaire Nantes, Nantes University, Nantes, France.",François,Grolleau,"Centre of Research in Epidemiology and Statistics (CRESS), Université de Paris, French Institute of Health and Medical Research (INSERM), National Institute of Agricultural Research (INRA), Paris, France.",Mehdi,Benchoufi,"Centre of Research in Epidemiology and Statistics (CRESS), Université de Paris, French Institute of Health and Medical Research (INSERM), National Institute of Agricultural Research (INRA), Paris, France.",Raphaël,Porcher,"Centre of Research in Epidemiology and Statistics (CRESS), Université de Paris, French Institute of Health and Medical Research (INSERM), National Institute of Agricultural Research (INRA), Paris, France.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
