PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34276263","Correcting data imbalance for semi-supervised COVID-19 detection using X-ray chest images","Calderon-Ramirez S, Yang S, Moemeni A, Elizondo D, Colreavy-Donnelly S, Chavarría-Estrada LF, Molina-Cabello MA.","Appl Soft Comput. 2021 Nov;111:107692. doi: 10.1016/j.asoc.2021.107692. Epub 2021 Jul 13.","Calderon-Ramirez S","Appl Soft Comput","2021","2021/07/19","PMC8276579","","10.1016/j.asoc.2021.107692"
"34192114","An Improved Marine Predators Algorithm With Fuzzy Entropy for Multi-Level Thresholding: Real World Example of COVID-19 CT Image Segmentation","Elaziz MA, Ewees AA, Yousri D, Alwerfali HSN, Awad QA, Lu S, Al-Qaness MAA.","IEEE Access. 2020 Jul 8;8:125306-125330. doi: 10.1109/ACCESS.2020.3007928. eCollection 2020.","Elaziz MA","IEEE Access","2020","2021/06/30","PMC8043509","","10.1109/ACCESS.2020.3007928"
"34104898","Evaluating the Clinical Realism of Synthetic Chest X-Rays Generated Using Progressively Growing GANs","Segal B, Rubin DM, Rubin G, Pantanowitz A.","SN Comput Sci. 2021;2(4):321. doi: 10.1007/s42979-021-00720-7. Epub 2021 Jun 4.","Segal B","SN Comput Sci","2021","2021/06/09","PMC8176276","","10.1007/s42979-021-00720-7"
"34099980","A Prospective Observational Study to Investigate Performance of a Chest X-ray Artificial Intelligence Diagnostic Support Tool Across 12 U.S. Hospitals","Sun J, Peng L, Li T, Adila D, Zaiman Z, Melton GB, Ingraham N, Murray E, Boley D, Switzer S, Burns JL, Huang K, Allen T, Steenburg SD, Gichoya JW, Kummerfeld E, Tignanelli C.","ArXiv. 2021 Jun 3:arXiv:2106.02118v2. Preprint.","Sun J","ArXiv","2021","2021/06/08","PMC8183017","",""
"34027589","Identification and Localization of Endotracheal Tube on Chest Radiographs Using a Cascaded Convolutional Neural Network Approach","Kara S, Akers JY, Chang PD.","J Digit Imaging. 2021 Aug;34(4):898-904. doi: 10.1007/s10278-021-00463-0. Epub 2021 May 23.","Kara S","J Digit Imaging","2021","2021/05/24","PMC8455772","","10.1007/s10278-021-00463-0"
"33939783","Quantifying Pulmonary Edema on Chest Radiographs","Auffermann WF.","Radiol Artif Intell. 2021 Mar 24;3(2):e210004. doi: 10.1148/ryai.2021210004. eCollection 2021 Mar.","Auffermann WF","Radiol Artif Intell","2021","2021/05/03","PMC8043360","","10.1148/ryai.2021210004"
"33937857","Deep Learning to Quantify Pulmonary Edema in Chest Radiographs","Horng S, Liao R, Wang X, Dalal S, Golland P, Berkowitz SJ.","Radiol Artif Intell. 2021 Jan 6;3(2):e190228. doi: 10.1148/ryai.2021190228. eCollection 2021 Mar.","Horng S","Radiol Artif Intell","2021","2021/05/03","PMC8043362","","10.1148/ryai.2021190228"
"33893070","Deep learning to detect acute respiratory distress syndrome on chest radiographs: a retrospective study with external validation","Sjoding MW, Taylor D, Motyka J, Lee E, Co I, Claar D, McSparron JI, Ansari S, Kerlin MP, Reilly JP, Shashaty MGS, Anderson BJ, Jones TK, Drebin HM, Ittner CAG, Meyer NJ, Iwashyna TJ, Ward KR, Gillies CE.","Lancet Digit Health. 2021 Jun;3(6):e340-e348. doi: 10.1016/S2589-7500(21)00056-X. Epub 2021 Apr 20.","Sjoding MW","Lancet Digit Health","2021","2021/04/24","PMC8182690","NIHMS1708195","10.1016/S2589-7500(21)00056-X"
"33863957","Data valuation for medical imaging using Shapley value and application to a large-scale chest X-ray dataset","Tang S, Ghorbani A, Yamashita R, Rehman S, Dunnmon JA, Zou J, Rubin DL.","Sci Rep. 2021 Apr 16;11(1):8366. doi: 10.1038/s41598-021-87762-2.","Tang S","Sci Rep","2021","2021/04/17","PMC8052417","","10.1038/s41598-021-87762-2"
"33859385","A deep-learning pipeline for the diagnosis and discrimination of viral, non-viral and COVID-19 pneumonia from chest X-ray images","Wang G, Liu X, Shen J, Wang C, Li Z, Ye L, Wu X, Chen T, Wang K, Zhang X, Zhou Z, Yang J, Sang Y, Deng R, Liang W, Yu T, Gao M, Wang J, Yang Z, Cai H, Lu G, Zhang L, Yang L, Xu W, Wang W, Olvera A, Ziyar I, Zhang C, Li O, Liao W, Liu J, Chen W, Chen W, Shi J, Zheng L, Zhang L, Yan Z, Zou X, Lin G, Cao G, Lau LL, Mo L, Liang Y, Roberts M, Sala E, Schönlieb CB, Fok M, Lau JY, Xu T, He J, Zhang K, Li W, Lin T.","Nat Biomed Eng. 2021 Jun;5(6):509-521. doi: 10.1038/s41551-021-00704-1. Epub 2021 Apr 15.","Wang G","Nat Biomed Eng","2021","2021/04/16","PMC7611049","EMS118568","10.1038/s41551-021-00704-1"
"33767191","Creation and validation of a chest X-ray dataset with eye-tracking and report dictation for AI development","Karargyris A, Kashyap S, Lourentzou I, Wu JT, Sharma A, Tong M, Abedin S, Beymer D, Mukherjee V, Krupinski EA, Moradi M.","Sci Data. 2021 Mar 25;8(1):92. doi: 10.1038/s41597-021-00863-5.","Karargyris A","Sci Data","2021","2021/03/26","PMC7994908","","10.1038/s41597-021-00863-5"
"33643491","Synthesis of COVID-19 chest X-rays using unpaired image-to-image translation","Zunair H, Hamza AB.","Soc Netw Anal Min. 2021;11(1):23. doi: 10.1007/s13278-021-00731-5. Epub 2021 Feb 24.","Zunair H","Soc Netw Anal Min","2021","2021/03/01","PMC7903408","","10.1007/s13278-021-00731-5"
"33634272","Joint Modeling of Chest Radiographs and Radiology Reports for Pulmonary Edema Assessment","Chauhan G, Liao R, Wells W, Andreas J, Wang X, Berkowitz S, Horng S, Szolovits P, Golland P.","Med Image Comput Comput Assist Interv. 2020 Oct;12262:529-539. doi: 10.1007/978-3-030-59713-9_51. Epub 2020 Sep 29.","Chauhan G","Med Image Comput Comput Assist Interv","2020","2021/02/26","PMC7901713","NIHMS1667727","10.1007/978-3-030-59713-9_51"
"33606779","Performance of a deep-learning algorithm for referable thoracic abnormalities on chest radiographs: A multicenter study of a health screening cohort","Kim EY, Kim YJ, Choi WJ, Lee GP, Choi YR, Jin KN, Cho YJ.","PLoS One. 2021 Feb 19;16(2):e0246472. doi: 10.1371/journal.pone.0246472. eCollection 2021.","Kim EY","PLoS One","2021","2021/02/19","PMC7894861","","10.1371/journal.pone.0246472"
"33589700","Recalibration of deep learning models for abnormality detection in smartphone-captured chest radiograph","Kuo PC, Tsai CC, López DM, Karargyris A, Pollard TJ, Johnson AEW, Celi LA.","NPJ Digit Med. 2021 Feb 15;4(1):25. doi: 10.1038/s41746-021-00393-9.","Kuo PC","NPJ Digit Med","2021","2021/02/16","PMC7884693","","10.1038/s41746-021-00393-9"
"33420381","Deep learning-enabled medical computer vision","Esteva A, Chou K, Yeung S, Naik N, Madani A, Mottaghi A, Liu Y, Topol E, Dean J, Socher R.","NPJ Digit Med. 2021 Jan 8;4(1):5. doi: 10.1038/s41746-020-00376-2.","Esteva A","NPJ Digit Med","2021","2021/01/09","PMC7794558","","10.1038/s41746-020-00376-2"
"33333323","Domain specific word embeddings for natural language processing in radiology","Chen TL, Emerling M, Chaudhari GR, Chillakuru YR, Seo Y, Vu TH, Sohn JH.","J Biomed Inform. 2021 Jan;113:103665. doi: 10.1016/j.jbi.2020.103665. Epub 2020 Dec 15.","Chen TL","J Biomed Inform","2021","2020/12/17","PMC7856086","NIHMS1657576","10.1016/j.jbi.2020.103665"
"33170789","COVIDGR Dataset and COVID-SDNet Methodology for Predicting COVID-19 Based on Chest X-Ray Images","Tabik S, Gomez-Rios A, Martin-Rodriguez JL, Sevillano-Garcia I, Rey-Area M, Charte D, Guirado E, Suarez JL, Luengo J, Valero-Gonzalez MA, Garcia-Villanova P, Olmedo-Sanchez E, Herrera F.","IEEE J Biomed Health Inform. 2020 Dec;24(12):3595-3605. doi: 10.1109/JBHI.2020.3037127. Epub 2020 Dec 4.","Tabik S","IEEE J Biomed Health Inform","2020","2020/11/10","PMC8545181","","10.1109/JBHI.2020.3037127"
"33169211","Proactive Construction of an Annotated Imaging Database for Artificial Intelligence Training","Stadler CB, Lindvall M, Lundström C, Bodén A, Lindman K, Rose J, Treanor D, Blomma J, Stacke K, Pinchaud N, Hedlund M, Landgren F, Woisetschläger M, Forsberg D.","J Digit Imaging. 2021 Feb;34(1):105-115. doi: 10.1007/s10278-020-00384-4.","Stadler CB","J Digit Imaging","2021","2020/11/10","PMC7887127","","10.1007/s10278-020-00384-4"
"33161334","The importance of standardisation - COVID-19 CT & Radiograph Image Data Stock for deep learning purpose","Misztal K, Pocha A, Durak-Kozica M, Wątor M, Kubica-Misztal A, Hartel M.","Comput Biol Med. 2020 Dec;127:104092. doi: 10.1016/j.compbiomed.2020.104092. Epub 2020 Oct 28.","Misztal K","Comput Biol Med","2020","2020/11/08","PMC7591316","","10.1016/j.compbiomed.2020.104092"
"33083571","Fusion of medical imaging and electronic health records using deep learning: a systematic review and implementation guidelines","Huang SC, Pareek A, Seyyedi S, Banerjee I, Lungren MP.","NPJ Digit Med. 2020 Oct 16;3:136. doi: 10.1038/s41746-020-00341-z. eCollection 2020.","Huang SC","NPJ Digit Med","2020","2020/10/21","PMC7567861","","10.1038/s41746-020-00341-z"
"33034642","Comparison of Chest Radiograph Interpretations by Artificial Intelligence Algorithm vs Radiology Residents","Wu JT, Wong KCL, Gur Y, Ansari N, Karargyris A, Sharma A, Morris M, Saboury B, Ahmad H, Boyko O, Syed A, Jadhav A, Wang H, Pillai A, Kashyap S, Moradi M, Syeda-Mahmood T.","JAMA Netw Open. 2020 Oct 1;3(10):e2022779. doi: 10.1001/jamanetworkopen.2020.22779.","Wu JT","JAMA Netw Open","2020","2020/10/09","PMC7547369","","10.1001/jamanetworkopen.2020.22779"
"32959234","COVID19XrayNet: A Two-Step Transfer Learning Model for the COVID-19 Detecting Problem Based on a Limited Number of Chest X-Ray Images","Zhang R, Guo Z, Sun Y, Lu Q, Xu Z, Yao Z, Duan M, Liu S, Ren Y, Huang L, Zhou F.","Interdiscip Sci. 2020 Dec;12(4):555-565. doi: 10.1007/s12539-020-00393-5. Epub 2020 Sep 21.","Zhang R","Interdiscip Sci","2020","2020/09/22","PMC7505483","","10.1007/s12539-020-00393-5"
"32864270","Predicting COVID-19 Pneumonia Severity on Chest X-ray With Deep Learning","Cohen JP, Dao L, Roth K, Morrison P, Bengio Y, Abbasi AF, Shen B, Mahsa HK, Ghassemi M, Li H, Duong TQ.","Cureus. 2020 Jul 28;12(7):e9448. doi: 10.7759/cureus.9448.","Cohen JP","Cureus","2020","2020/09/01","PMC7451075","","10.7759/cureus.9448"
"32834523","Deep learning applications in pulmonary medical imaging: recent updates and insights on COVID-19","Farhat H, Sakr GE, Kilany R.","Mach Vis Appl. 2020;31(6):53. doi: 10.1007/s00138-020-01101-5. Epub 2020 Jul 28.","Farhat H","Mach Vis Appl","2020","2020/08/25","PMC7386599","","10.1007/s00138-020-01101-5"
"32457147","Gender imbalance in medical imaging datasets produces biased classifiers for computer-aided diagnosis","Larrazabal AJ, Nieto N, Peterson V, Milone DH, Ferrante E.","Proc Natl Acad Sci U S A. 2020 Jun 9;117(23):12592-12594. doi: 10.1073/pnas.1919012117. Epub 2020 May 26.","Larrazabal AJ","Proc Natl Acad Sci U S A","2020","2020/05/28","PMC7293650","","10.1073/pnas.1919012117"
"32425358","Deep learning in generating radiology reports: A survey","Monshi MMA, Poon J, Chung V.","Artif Intell Med. 2020 Jun;106:101878. doi: 10.1016/j.artmed.2020.101878. Epub 2020 May 15.","Monshi MMA","Artif Intell Med","2020","2020/05/20","PMC7227610","","10.1016/j.artmed.2020.101878"
