PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34541583","KGDAL: Knowledge Graph Guided Double Attention LSTM for Rolling Mortality Prediction for AKI-D Patients","Liu LJ, Ortiz-Soriano V, Neyra JA, Chen J.","ACM BCB. 2021 Aug;2021:53. doi: 10.1145/3459930.3469513.","Liu LJ","ACM BCB","2021","2021/09/20","PMC8445228","NIHMS1737960","10.1145/3459930.3469513"
"34532376","Atrial fibrillation increases inpatient and 4-year all-cause mortality in critically ill patients with liver cirrhosis","Luo Y, Wu B, Wu Y, Peng L, Li Z, Zhu J, Su Z, Liu J, Li S, Chong Y.","Ann Transl Med. 2021 Aug;9(15):1239. doi: 10.21037/atm-21-3111.","Luo Y","Ann Transl Med","2021","2021/09/17","PMC8421951","","10.21037/atm-21-3111"
"34493770","Privacy-first health research with federated learning","Sadilek A, Liu L, Nguyen D, Kamruzzaman M, Serghiou S, Rader B, Ingerman A, Mellem S, Kairouz P, Nsoesie EO, MacFarlane J, Vullikanti A, Marathe M, Eastham P, Brownstein JS, Arcas BAY, Howell MD, Hernandez J.","NPJ Digit Med. 2021 Sep 7;4(1):132. doi: 10.1038/s41746-021-00489-2.","Sadilek A","NPJ Digit Med","2021","2021/09/08","PMC8423792","","10.1038/s41746-021-00489-2"
"34489922","Development and Validation of a Nomogram for the Prediction of Hospital Mortality of Patients With Encephalopathy Caused by Microbial Infection: A Retrospective Cohort Study","Zhao L, Li Y, Wang Y, Gao Q, Ge Z, Sun X, Li Y.","Front Microbiol. 2021 Aug 19;12:737066. doi: 10.3389/fmicb.2021.737066. eCollection 2021.","Zhao L","Front Microbiol","2021","2021/09/07","PMC8417384","","10.3389/fmicb.2021.737066"
"34489265","Association between serum phosphate and mortality in critically ill patients: a large retrospective cohort study","Chen Y, Luo M, Xu H, Zhao W, He Q.","BMJ Open. 2021 Sep 6;11(9):e044473. doi: 10.1136/bmjopen-2020-044473.","Chen Y","BMJ Open","2021","2021/09/07","PMC8422318","","10.1136/bmjopen-2020-044473"
"34486655","Transgender data collection in the electronic health record: Current concepts and issues","Kronk CA, Everhart AR, Ashley F, Thompson HM, Schall TE, Goetz TG, Hiatt L, Derrick Z, Queen R, Ram A, Guthman EM, Danforth OM, Lett E, Potter E, Sun SED, Marshall Z, Karnoski R.","J Am Med Inform Assoc. 2022 Jan 12;29(2):271-284. doi: 10.1093/jamia/ocab136.","Kronk CA","J Am Med Inform Assoc","2022","2021/09/06","PMC8757312","","10.1093/jamia/ocab136"
"34483683","Association Between the Neutrophil Percentage-to-Albumin Ratio and Outcomes in Cardiac Intensive Care Unit Patients","Wang X, Wang J, Wu S, Ni Q, Chen P.","Int J Gen Med. 2021 Aug 28;14:4933-4943. doi: 10.2147/IJGM.S328882. eCollection 2021.","Wang X","Int J Gen Med","2021","2021/09/06","PMC8409768","","10.2147/IJGM.S328882"
"34479396","A Review of Recent Work in Transfer Learning and Domain Adaptation for Natural Language Processing of Electronic Health Records","Laparra E, Mascio A, Velupillai S, Miller T.","Yearb Med Inform. 2021 Aug;30(1):239-244. doi: 10.1055/s-0041-1726522. Epub 2021 Sep 3.","Laparra E","Yearb Med Inform","2021","2021/09/03","PMC8416218","","10.1055/s-0041-1726522"
"34479386","Notable Papers and New Directions in Sensors, Signals, and Imaging Informatics","Hsu W, Baumgartner C, Deserno TM; Section Editors of the IMIA Yearbook Section on Sensors, Signals, and Imaging Informatics.","Yearb Med Inform. 2021 Aug;30(1):150-158. doi: 10.1055/s-0041-1726526. Epub 2021 Sep 3.","Hsu W","Yearb Med Inform","2021","2021/09/03","PMC8416210","","10.1055/s-0041-1726526"
"34475778","Fibrinogen-to-Albumin Ratio is Associated with All-Cause Mortality in Cancer Patients","Wen Y, Yang J, Han X.","Int J Gen Med. 2021 Aug 27;14:4867-4875. doi: 10.2147/IJGM.S322735. eCollection 2021.","Wen Y","Int J Gen Med","2021","2021/09/03","PMC8407668","","10.2147/IJGM.S322735"
"34470057","Systematic Review of Approaches to Preserve Machine Learning Performance in the Presence of Temporal Dataset Shift in Clinical Medicine","Guo LL, Pfohl SR, Fries J, Posada J, Fleming SL, Aftandilian C, Shah N, Sung L.","Appl Clin Inform. 2021 Aug;12(4):808-815. doi: 10.1055/s-0041-1735184. Epub 2021 Sep 1.","Guo LL","Appl Clin Inform","2021","2021/09/01","PMC8410238","","10.1055/s-0041-1735184"
"34467367","Communication Efficient Federated Generalized Tensor Factorization for Collaborative Health Data Analytics","Ma J, Zhang Q, Lou J, Xiong L, Ho JC.","Proc Int World Wide Web Conf. 2021 Apr;2021:171-182. doi: 10.1145/3442381.3449832.","Ma J","Proc Int World Wide Web Conf","2021","2021/09/01","PMC8404412","NIHMS1722423","10.1145/3442381.3449832"
"34466021","Association Between Anion Gap and Mortality in Critically Ill Patients with Cardiogenic Shock","Zhang T, Wang J, Li X.","Int J Gen Med. 2021 Aug 24;14:4765-4773. doi: 10.2147/IJGM.S329150. eCollection 2021.","Zhang T","Int J Gen Med","2021","2021/09/01","PMC8403005","","10.2147/IJGM.S329150"
"34458854","Simulating Study Design Choice Effects on Observed Performance of Predictive Patient Monitoring Alarm Algorithms","Nahmias DO, Scully CG.","IEEE EMBS Int Conf Biomed Health Inform. 2021 Jul;2021:10.1109/bhi50953.2021.9508544. doi: 10.1109/bhi50953.2021.9508544. Epub 2021 Aug 10.","Nahmias DO","IEEE EMBS Int Conf Biomed Health Inform","2021","2021/08/30","PMC8392319","NIHMS1734184","10.1109/bhi50953.2021.9508544"
"34458342","Association of Post-operative Systolic Blood Pressure Variability With Mortality After Coronary Artery Bypass Grafting","Zhou Z, Chen J, Fu G, Zhuang X, Hou J, Chen S, Huang S, Yue Y, Shang L, Wang K, Lv L, Liang M, Wu Z.","Front Cardiovasc Med. 2021 Aug 12;8:717073. doi: 10.3389/fcvm.2021.717073. eCollection 2021.","Zhou Z","Front Cardiovasc Med","2021","2021/08/30","PMC8387866","","10.3389/fcvm.2021.717073"
"34458286","Early-Phase Urine Output and Severe-Stage Progression of Oliguric Acute Kidney Injury in Critical Care","Huang H, Bai X, Ji F, Xu H, Fu Y, Cao M.","Front Med (Lausanne). 2021 Aug 11;8:711717. doi: 10.3389/fmed.2021.711717. eCollection 2021.","Huang H","Front Med (Lausanne)","2021","2021/08/30","PMC8385718","","10.3389/fmed.2021.711717"
"34457173","Pseudo-data generation for the extraction of Problems, Treatments and Tests","Smith J, French E, Cramer W, Uzuner Ӧ, McInnes BT.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:575-584. eCollection 2021.","Smith J","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378614","",""
"34457163","Deep EHR Spotlight: a Framework and Mechanism to Highlight Events in Electronic Health Records for Explainable Predictions","Nguyen-Duc T, Mulligan N, Mannu GS, Bettencourt-Silva JH.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:475-484. eCollection 2021.","Nguyen-Duc T","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378642","",""
"34457162","Assessing the Impact of Imputation on the Interpretations of Prediction Models: A Case Study on Mortality Prediction for Patients with Acute Myocardial Infarction","Payrovnaziri SN, Xing A, Salman S, Liu X, Bian J, He Z.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:465-474. eCollection 2021.","Payrovnaziri SN","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378616","",""
"34457160","Empirical Findings on the Role of Structured Data, Unstructured Data, and their Combination for Automatic Clinical Phenotyping","Moldwin A, Demner-Fushman D, Goodwin TR.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:445-454. eCollection 2021.","Moldwin A","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378600","",""
"34457157","Extracting Adverse Drug Events from Clinical Notes","Mahendran D, McInnes BT.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:420-429. eCollection 2021.","Mahendran D","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378605","",""
"34457156","Integration of NLP2FHIR Representation with Deep Learning Models for EHR Phenotyping: A Pilot Study on Obesity Datasets","Liu S, Luo Y, Stone D, Zong N, Wen A, Yu Y, Rasmussen LV, Wang F, Pathak J, Liu H, Jiang G.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:410-419. eCollection 2021.","Liu S","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378603","",""
"34457149","Quantification of BERT Diagnosis Generalizability Across Medical Specialties Using Semantic Dataset Distance","Khambete MP, Su W, Garcia JC, Badgeley MA.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:345-354. eCollection 2021.","Khambete MP","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378651","",""
"34457145","Trajectory Inspection: A Method for Iterative Clinician-Driven Design of Reinforcement Learning Studies","Ji CX, Oberst M, Kanjilal S, Sontag D.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:305-314. eCollection 2021.","Ji CX","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378637","",""
"34457138","MAgEC: Using Non-Homogeneous Ensemble Consensus for Predicting Drivers in Unexpected Mechanical Ventilation","Giampanis S, Mahajan A, Goldstein T, Norgeot B.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:238-247. eCollection 2021.","Giampanis S","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378635","",""
"34457131","Leveraging Spatial Information in Radiology Reports for Ischemic Stroke Phenotyping","Datta S, Khanpara S, Riascos RF, Roberts K.","AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:170-179. eCollection 2021.","Datta S","AMIA Jt Summits Transl Sci Proc","2021","2021/08/30","PMC8378604","",""
"34456584","Association Between Obstructive Sleep Apnea and Reduced Mortality in Critically Ill Patients: A Propensity Score-Based Analysis","Lin P, Li X, Zhang J, Liang Z.","Int J Gen Med. 2021 Aug 21;14:4723-4729. doi: 10.2147/IJGM.S330752. eCollection 2021.","Lin P","Int J Gen Med","2021","2021/08/30","PMC8387641","","10.2147/IJGM.S330752"
"34436071","Atrial Fibrillation Prediction from Critically Ill Sepsis Patients","Bashar SK, Ding EY, Walkey AJ, McManus DD, Chon KH.","Biosensors (Basel). 2021 Aug 9;11(8):269. doi: 10.3390/bios11080269.","Bashar SK","Biosensors (Basel)","2021","2021/08/26","PMC8391773","","10.3390/bios11080269"
"34429638","The Association Between Serum Anion Gap and All-Cause Mortality in Disseminated Intravascular Coagulation Patients: A Retrospective Analysis","Hu B, Cao J, Hu Y, Qin Z, Wang J.","Int J Gen Med. 2021 Aug 16;14:4535-4544. doi: 10.2147/IJGM.S318334. eCollection 2021.","Hu B","Int J Gen Med","2021","2021/08/25","PMC8379146","","10.2147/IJGM.S318334"
"34425864","The Dutch Data Warehouse, a multicenter and full-admission electronic health records database for critically ill COVID-19 patients","Fleuren LM, Dam TA, Tonutti M, de Bruin DP, Lalisang RCA, Gommers D, Cremer OL, Bosman RJ, Rigter S, Wils EJ, Frenzel T, Dongelmans DA, de Jong R, Peters M, Kamps MJA, Ramnarain D, Nowitzky R, Nooteboom FGCA, de Ruijter W, Urlings-Strop LC, Smit EGM, Mehagnoul-Schipper DJ, Dormans T, de Jager CPC, Hendriks SHA, Achterberg S, Oostdijk E, Reidinga AC, Festen-Spanjer B, Brunnekreef GB, Cornet AD, van den Tempel W, Boelens AD, Koetsier P, Lens J, Faber HJ, Karakus A, Entjes R, de Jong P, Rettig TCD, Arbous S, Vonk SJJ, Fornasa M, Machado T, Houwert T, Hovenkamp H, Noorduijn-Londono R, Quintarelli D, Scholtemeijer MG, de Beer AA, Cina G, Beudel M, Herter WE, Girbes ARJ, Hoogendoorn M, Thoral PJ, Elbers PWG.","Crit Care. 2021 Aug 23;25(1):304. doi: 10.1186/s13054-021-03733-z.","Fleuren LM","Crit Care","2021","2021/08/24","PMC8381710","","10.1186/s13054-021-03733-z"
"34415311","Natural language processing enabling COVID-19 predictive analytics to support data-driven patient advising and pooled testing","Meystre SM, Heider PM, Kim Y, Davis M, Obeid J, Madory J, Alekseyenko AV.","J Am Med Inform Assoc. 2021 Dec 28;29(1):12-21. doi: 10.1093/jamia/ocab186.","Meystre SM","J Am Med Inform Assoc","2021","2021/08/20","PMC8714262","","10.1093/jamia/ocab186"
"34414397","Transformer-Based Named Entity Recognition for Parsing Clinical Trial Eligibility Criteria","Tian S, Erdengasileng A, Yang X, Guo Y, Wu Y, Zhang J, Bian J, He Z.","ACM BCB. 2021 Aug;2021:49. doi: 10.1145/3459930.3469560.","Tian S","ACM BCB","2021","2021/08/20","PMC8373041","NIHMS1732858","10.1145/3459930.3469560"
"34413062","Qualifying Certainty in Radiology Reports through Deep Learning-Based Natural Language Processing","Liu F, Zhou P, Baccei SJ, Masciocchi MJ, Amornsiripanitch N, Kiefe CI, Rosen MP.","AJNR Am J Neuroradiol. 2021 Oct;42(10):1755-1761. doi: 10.3174/ajnr.A7241. Epub 2021 Aug 19.","Liu F","AJNR Am J Neuroradiol","2021","2021/08/20","PMC8562739","","10.3174/ajnr.A7241"
"34407102","Association between lactate/albumin ratio and all-cause mortality in patients with acute respiratory failure: A retrospective analysis","Lu Y, Guo H, Chen X, Zhang Q.","PLoS One. 2021 Aug 18;16(8):e0255744. doi: 10.1371/journal.pone.0255744. eCollection 2021.","Lu Y","PLoS One","2021","2021/08/18","PMC8372950","","10.1371/journal.pone.0255744"
"34399832","The role of machine learning in clinical research: transforming the future of evidence generation","Weissler EH, Naumann T, Andersson T, Ranganath R, Elemento O, Luo Y, Freitag DF, Benoit J, Hughes MC, Khan F, Slater P, Shameer K, Roe M, Hutchison E, Kollins SH, Broedl U, Meng Z, Wong JL, Curtis L, Huang E, Ghassemi M.","Trials. 2021 Aug 16;22(1):537. doi: 10.1186/s13063-021-05489-x.","Weissler EH","Trials","2021","2021/08/17","PMC8365941","","10.1186/s13063-021-05489-x"
"34399809","Development and validation of a novel blending machine learning model for hospital mortality prediction in ICU patients with Sepsis","Zeng Z, Yao S, Zheng J, Gong X.","BioData Min. 2021 Aug 16;14(1):40. doi: 10.1186/s13040-021-00276-5.","Zeng Z","BioData Min","2021","2021/08/17","PMC8365981","","10.1186/s13040-021-00276-5"
"34398790","Development and Validation of an Arterial Pressure-Based Cardiac Output Algorithm Using a Convolutional Neural Network: Retrospective Study Based on Prospective Registry Data","Yang HL, Jung CW, Yang SM, Kim MS, Shim S, Lee KH, Lee HC.","JMIR Med Inform. 2021 Aug 16;9(8):e24762. doi: 10.2196/24762.","Yang HL","JMIR Med Inform","2021","2021/08/16","PMC8406105","","10.2196/24762"
"34398656","Artificial intelligence explainability: the technical and ethical dimensions","McDermid JA, Jia Y, Porter Z, Habli I.","Philos Trans A Math Phys Eng Sci. 2021 Oct 4;379(2207):20200363. doi: 10.1098/rsta.2020.0363. Epub 2021 Aug 16.","McDermid JA","Philos Trans A Math Phys Eng Sci","2021","2021/08/16","PMC8366909","","10.1098/rsta.2020.0363"
"34393504","Development and Validation of Nomogram to Predict Long-Term Prognosis of Critically Ill Patients with Acute Myocardial Infarction","Tang Y, Chen Q, Zha L, Feng Y, Zeng X, Liu Z, Li F, Yu Z.","Int J Gen Med. 2021 Aug 7;14:4247-4257. doi: 10.2147/IJGM.S310740. eCollection 2021.","Tang Y","Int J Gen Med","2021","2021/08/16","PMC8357623","","10.2147/IJGM.S310740"
"34389563","Association between body mass index and short-term mortality in patients with intra-abdominal infections: a retrospective, single-centre cohort study using the Medical Information Mart for Intensive Care database","Li Q, Tong Y, Liu S, Yang K, Liu C, Zhang J.","BMJ Open. 2021 Aug 13;11(8):e046623. doi: 10.1136/bmjopen-2020-046623.","Li Q","BMJ Open","2021","2021/08/14","PMC8365805","","10.1136/bmjopen-2020-046623"
"34385839","Association Between the Admission Serum Bicarbonate and Short-Term and Long-Term Mortality in Acute Aortic Dissection Patients Admitted to the Intensive Care Unit","Tan L, Xu Q, Li C, Chen X, Bai H.","Int J Gen Med. 2021 Aug 5;14:4183-4195. doi: 10.2147/IJGM.S321581. eCollection 2021.","Tan L","Int J Gen Med","2021","2021/08/13","PMC8352635","","10.2147/IJGM.S321581"
"34380547","Data mining in clinical big data: the frequently used databases, steps, and methodological models","Wu WT, Li YJ, Feng AZ, Li L, Huang T, Xu AD, Lyu J.","Mil Med Res. 2021 Aug 11;8(1):44. doi: 10.1186/s40779-021-00338-z.","Wu WT","Mil Med Res","2021","2021/08/12","PMC8356424","","10.1186/s40779-021-00338-z"
"34380168","Transformation of Electronic Health Records and Questionnaire Data to OMOP CDM: A Feasibility Study Using SG_T2DM Dataset","Sathappan SMK, Jeon YS, Dang TK, Lim SC, Shao YM, Tai ES, Feng M.","Appl Clin Inform. 2021 Aug;12(4):757-767. doi: 10.1055/s-0041-1732301. Epub 2021 Aug 11.","Sathappan SMK","Appl Clin Inform","2021","2021/08/11","PMC8357458","","10.1055/s-0041-1732301"
"34377960","A patient-centered digital scribe for automatic medical documentation","Wang J, Lavender M, Hoque E, Brophy P, Kautz H.","JAMIA Open. 2021 Feb 17;4(1):ooab003. doi: 10.1093/jamiaopen/ooab003. eCollection 2021 Jan.","Wang J","JAMIA Open","2021","2021/08/11","PMC8349503","","10.1093/jamiaopen/ooab003"
"34363664","Improving domain adaptation in de-identification of electronic health records through self-training","Liao S, Kiros J, Chen J, Zhang Z, Chen T.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2093-2100. doi: 10.1093/jamia/ocab128.","Liao S","J Am Med Inform Assoc","2021","2021/08/07","PMC8449604","","10.1093/jamia/ocab128"
"34362354","Improvement of APACHE II score system for disease severity based on XGBoost algorithm","Luo Y, Wang Z, Wang C.","BMC Med Inform Decis Mak. 2021 Aug 6;21(1):237. doi: 10.1186/s12911-021-01591-x.","Luo Y","BMC Med Inform Decis Mak","2021","2021/08/07","PMC8344327","","10.1186/s12911-021-01591-x"
"34360065","A Weakly-Supervised Named Entity Recognition Machine Learning Approach for Emergency Medical Services Clinical Audit","Wang H, Yeung WLK, Ng QX, Tung A, Tay JAM, Ryanputra D, Ong MEH, Feng M, Arulanandam S.","Int J Environ Res Public Health. 2021 Jul 22;18(15):7776. doi: 10.3390/ijerph18157776.","Wang H","Int J Environ Res Public Health","2021","2021/08/07","PMC8345494","","10.3390/ijerph18157776"
"34350426","Deidentification of free-text medical records using pre-trained bidirectional transformers","Johnson AEW, Bulgarelli L, Pollard TJ.","Proc ACM Conf Health Inference Learn (2020). 2020 Apr;2020:214-221. doi: 10.1145/3368555.3384455. Epub 2020 Apr 2.","Johnson AEW","Proc ACM Conf Health Inference Learn (2020)","2020","2021/08/05","PMC8330601","NIHMS1679580","10.1145/3368555.3384455"
"34350392","An exploratory data quality analysis of time series physiologic signals using a large-scale intensive care unit database","Afshar AS, Li Y, Chen Z, Chen Y, Lee JH, Irani D, Crank A, Singh D, Kanter M, Faraday N, Kharrazi H.","JAMIA Open. 2021 Aug 2;4(3):ooab057. doi: 10.1093/jamiaopen/ooab057. eCollection 2021 Jul.","Afshar AS","JAMIA Open","2021","2021/08/05","PMC8327372","","10.1093/jamiaopen/ooab057"
"34350389","Machine learning for modeling the progression of Alzheimer disease dementia using clinical data: a systematic literature review","Kumar S, Oh I, Schindler S, Lai AM, Payne PRO, Gupta A.","JAMIA Open. 2021 Aug 2;4(3):ooab052. doi: 10.1093/jamiaopen/ooab052. eCollection 2021 Jul.","Kumar S","JAMIA Open","2021","2021/08/05","PMC8327375","","10.1093/jamiaopen/ooab052"
"34345801","A simple electronic medical record system designed for research","King AJ, Calzoni L, Tajgardoon M, Cooper GF, Clermont G, Hochheiser H, Visweswaran S.","JAMIA Open. 2021 Jul 31;4(3):ooab040. doi: 10.1093/jamiaopen/ooab040. eCollection 2021 Jul.","King AJ","JAMIA Open","2021","2021/08/04","PMC8325484","","10.1093/jamiaopen/ooab040"
"34344934","Imputation of the continuous arterial line blood pressure waveform from non-invasive measurements using deep learning","Hill BL, Rakocz N, Rudas Á, Chiang JN, Wang S, Hofer I, Cannesson M, Halperin E.","Sci Rep. 2021 Aug 3;11(1):15755. doi: 10.1038/s41598-021-94913-y.","Hill BL","Sci Rep","2021","2021/08/04","PMC8333060","","10.1038/s41598-021-94913-y"
"34338801","A systematic review of automatic text summarization for biomedical literature and EHRs","Wang M, Wang M, Yu F, Yang Y, Walker J, Mostafa J.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2287-2297. doi: 10.1093/jamia/ocab143.","Wang M","J Am Med Inform Assoc","2021","2021/08/02","PMC8449627","","10.1093/jamia/ocab143"
"34333635","MT-clinical BERT: scaling clinical information extraction with multitask learning","Mulyar A, Uzuner O, McInnes B.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2108-2115. doi: 10.1093/jamia/ocab126.","Mulyar A","J Am Med Inform Assoc","2021","2021/08/01","PMC8449623","","10.1093/jamia/ocab126"
"34330264","Medical code prediction via capsule networks and ICD knowledge","Bao W, Lin H, Zhang Y, Wang J, Zhang S.","BMC Med Inform Decis Mak. 2021 Jul 30;21(Suppl 2):55. doi: 10.1186/s12911-021-01426-9.","Bao W","BMC Med Inform Decis Mak","2021","2021/07/31","PMC8323200","","10.1186/s12911-021-01426-9"
"34330255","Selection strategy for sedation depth in critically ill patients on mechanical ventilation","Su L, Liu C, Chang F, Tang B, Han L, Jiang H, Zhu W, Hong N, Zhou X, Long Y.","BMC Med Inform Decis Mak. 2021 Jul 30;21(Suppl 2):79. doi: 10.1186/s12911-021-01452-7.","Su L","BMC Med Inform Decis Mak","2021","2021/07/31","PMC8322830","","10.1186/s12911-021-01452-7"
"34326393","Dialysis adequacy predictions using a machine learning method","Kim HW, Heo SJ, Kim JY, Kim A, Nam CM, Kim BS.","Sci Rep. 2021 Jul 29;11(1):15417. doi: 10.1038/s41598-021-94964-1.","Kim HW","Sci Rep","2021","2021/07/30","PMC8322325","","10.1038/s41598-021-94964-1"
"34322282","ICD Coding from Clinical Text Using Multi-Filter Residual Convolutional Neural Network","Li F, Yu H.","Proc AAAI Conf Artif Intell. 2020 Feb;34(5):8180-8187. doi: 10.1609/aaai.v34i05.6331. Epub 2020 Apr 3.","Li F","Proc AAAI Conf Artif Intell","2020","2021/07/29","PMC8315310","NIHMS1658456","10.1609/aaai.v34i05.6331"
"34321549","Blood glucose-related indicators are associated with in-hospital mortality in critically ill patients with acute pancreatitis","Lu Y, Zhang Q, Lou J.","Sci Rep. 2021 Jul 28;11(1):15351. doi: 10.1038/s41598-021-94697-1.","Lu Y","Sci Rep","2021","2021/07/29","PMC8319392","","10.1038/s41598-021-94697-1"
"34321496","Association between comorbid asthma and prognosis of critically ill patients with severe sepsis: a cohort study","Huang J, Zhang J, Wang F, Liang J, Chen Q, Lin Z.","Sci Rep. 2021 Jul 28;11(1):15395. doi: 10.1038/s41598-021-93907-0.","Huang J","Sci Rep","2021","2021/07/29","PMC8319316","","10.1038/s41598-021-93907-0"
"34309567","A Machine Learning-Based Algorithm for the Prediction of Intensive Care Unit Delirium (PRIDE): Retrospective Study","Hur S, Ko RE, Yoo J, Ha J, Cha WC, Chung CR.","JMIR Med Inform. 2021 Jul 26;9(7):e23401. doi: 10.2196/23401.","Hur S","JMIR Med Inform","2021","2021/07/26","PMC8367129","","10.2196/23401"
"34308443","CaliForest: Calibrated Random Forest for Health Data","Park Y, Ho JC.","Proc ACM Conf Health Inference Learn (2020). 2020 Apr;2020:40-50. doi: 10.1145/3368555.3384461. Epub 2020 Apr 2.","Park Y","Proc ACM Conf Health Inference Learn (2020)","2020","2021/07/26","PMC8299436","NIHMS1587671","10.1145/3368555.3384461"
"34308430","Improving Prediction of Low-Prior Clinical Events with Simultaneous General Patient-State Representation Learning","Barren M, Hauskrecht M.","Artif Intell Med Conf Artif Intell Med (2005-). 2021 Jun;12721:479-490. doi: 10.1007/978-3-030-77211-6_57. Epub 2021 Jun 8.","Barren M","Artif Intell Med Conf Artif Intell Med (2005-)","2021","2021/07/26","PMC8301230","NIHMS1713021","10.1007/978-3-030-77211-6_57"
"34306963","Text Data Augmentation for Deep Learning","Shorten C, Khoshgoftaar TM, Furht B.","J Big Data. 2021;8(1):101. doi: 10.1186/s40537-021-00492-0. Epub 2021 Jul 19.","Shorten C","J Big Data","2021","2021/07/26","PMC8287113","","10.1186/s40537-021-00492-0"
"34305408","The Relationship Between Prognostic Nutritional Index and All-Cause Mortality in Critically Ill Patients: A Retrospective Study","Lu Y, Ren C, Jiang J.","Int J Gen Med. 2021 Jul 17;14:3619-3626. doi: 10.2147/IJGM.S318896. eCollection 2021.","Lu Y","Int J Gen Med","2021","2021/07/26","PMC8296707","","10.2147/IJGM.S318896"
"34301649","Prediction model of in-hospital mortality in intensive care unit patients with heart failure: machine learning-based, retrospective analysis of the MIMIC-III database","Li F, Xin H, Zhang J, Fu M, Zhou J, Lian Z.","BMJ Open. 2021 Jul 23;11(7):e044779. doi: 10.1136/bmjopen-2020-044779.","Li F","BMJ Open","2021","2021/07/24","PMC8311359","","10.1136/bmjopen-2020-044779"
"34291673","The Association of Coagulation Indicators and Coagulant Agents With 30-Day Mortality of Critical Diabetics","Huang Y, Zhong Z, Liu F.","Clin Appl Thromb Hemost. 2021 Jan-Dec;27:10760296211026385. doi: 10.1177/10760296211026385.","Huang Y","Clin Appl Thromb Hemost","2021","2021/07/22","PMC8312190","","10.1177/10760296211026385"
"34286303","Structuring clinical text with AI: Old versus new natural language processing techniques evaluated on eight common cardiovascular diseases","Zhan X, Humbert-Droz M, Mukherjee P, Gevaert O.","Patterns (N Y). 2021 Jun 17;2(7):100289. doi: 10.1016/j.patter.2021.100289. eCollection 2021 Jul 9.","Zhan X","Patterns (N Y)","2021","2021/07/21","PMC8276012","","10.1016/j.patter.2021.100289"
"34277655","Machine Learning Prediction Models for Mechanically Ventilated Patients: Analyses of the MIMIC-III Database","Zhu Y, Zhang J, Wang G, Yao R, Ren C, Chen G, Jin X, Guo J, Liu S, Zheng H, Chen Y, Guo Q, Li L, Du B, Xi X, Li W, Huang H, Li Y, Yu Q.","Front Med (Lausanne). 2021 Jul 1;8:662340. doi: 10.3389/fmed.2021.662340. eCollection 2021.","Zhu Y","Front Med (Lausanne)","2021","2021/07/19","PMC8280779","","10.3389/fmed.2021.662340"
"34276792","ImputEHR: A Visualization Tool of Imputation for the Prediction of Biomedical Data","Zhou YH, Saghapour E.","Front Genet. 2021 Jul 2;12:691274. doi: 10.3389/fgene.2021.691274. eCollection 2021.","Zhou YH","Front Genet","2021","2021/07/19","PMC8283820","","10.3389/fgene.2021.691274"
"34272955","Are synthetic clinical notes useful for real natural language processing tasks: A case study on clinical entity recognition","Li J, Zhou Y, Jiang X, Natarajan K, Pakhomov SV, Liu H, Xu H.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2193-2201. doi: 10.1093/jamia/ocab112.","Li J","J Am Med Inform Assoc","2021","2021/07/17","PMC8449609","","10.1093/jamia/ocab112"
"34268407","Mortality prediction for patients with acute respiratory distress syndrome based on machine learning: a population-based study","Huang B, Liang D, Zou R, Yu X, Dan G, Huang H, Liu H, Liu Y.","Ann Transl Med. 2021 May;9(9):794. doi: 10.21037/atm-20-6624.","Huang B","Ann Transl Med","2021","2021/07/16","PMC8246239","","10.21037/atm-20-6624"
"34268396","Effect of spontaneous breathing on ventilator-free days in critically ill patients-an analysis of patients in a large observational cohort","Reis AMD, Midega TD, Deliberato RO, Johnson AE, Bulgarelli L, Correa TD, Celi LA, Pelosi P, Gama De Abreu M, Schultz MJ, Serpa Neto A.","Ann Transl Med. 2021 May;9(9):783. doi: 10.21037/atm-20-7901.","Reis AMD","Ann Transl Med","2021","2021/07/16","PMC8246163","","10.21037/atm-20-7901"
